,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
219,0.35791754722595215,0.03187577670403506,0.00605003039042155,0.00026289864634693703,0.5,20,5,286,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 286, 'subsample': 0.6}",-4294.56190928881,-3895.9270742490344,-3858.3694216170097,-4016.2861350516177,197.36716919367726,2327,-148.7797801057366,-159.32476874350584,-209.99592544843557,-172.70015809922597,26.72115133456947
220,0.4984860420227051,0.16402670628495608,0.010614951451619467,0.0057741154479606345,0.5,20,5,286,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 286, 'subsample': 0.8}",-4002.4173686853696,-3888.8533721589342,-3624.1805217511337,-3838.4837541984793,158.4689284051184,2063,-42.71505465313276,-59.31067194378504,-91.07428057696727,-64.36666905796169,20.0636655524697
221,0.7030508518218994,0.2160281678820164,0.007720549901326497,0.001999770719034698,0.5,20,5,286,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 286, 'subsample': 1}",-3974.245904407282,-3825.7286678910477,-3861.218051750628,-3887.0642080163193,63.326456982252786,2180,-48.16053473637193,-55.637536899663374,-83.89674377803941,-62.56493847135823,15.3896248290654
222,0.5419743855794271,0.14442901537236272,0.006559292475382487,0.0005976784404369281,0.5,20,5,324,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 324, 'subsample': 0.6}",-4309.913959894668,-3903.9842152551996,-3862.581087029862,-4025.4930873932426,201.82497250929188,2332,-101.40153764991325,-131.71452489122825,-173.79746047908236,-135.6378410067413,29.68542535295096
223,0.45836353302001953,0.03953834192973226,0.007651090621948242,0.0007685031039430946,0.5,20,5,324,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 324, 'subsample': 0.8}",-4007.3321426169205,-3896.255043714824,-3634.0833358901327,-3845.890174073959,156.48457432219683,2092,-26.683227704440007,-48.32764772698088,-82.75181990095251,-52.58756511079113,23.08725376786034
224,0.4526223341623942,0.01672832462239398,0.007307291030883789,0.00046297945589748553,0.5,20,5,324,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 324, 'subsample': 1}",-3980.9624874699866,-3830.2962733741056,-3865.821126113123,-3892.359962319071,64.30816116103826,2193,-27.59765524359992,-39.11100705494049,-64.41461996037324,-43.70776075297122,15.377902569581291
225,0.41098205248514813,0.005437468837385525,0.008330265680948893,0.0004358922117228952,0.5,20,5,362,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 362, 'subsample': 0.6}",-4315.479371064465,-3915.6484360922823,-3863.5673362837297,-4031.565047813492,201.8805215131144,2336,-80.05970938444415,-107.53103021014955,-148.33151747501557,-111.97408568986975,28.048357069958747
226,0.47073856989542645,0.024609043596280335,0.007203340530395508,0.0002935261621439208,0.5,20,5,362,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 362, 'subsample': 0.8}",-4008.7516988123834,-3904.7239984527655,-3637.2453703981314,-3850.24035588776,156.48341444238955,2121,-20.41696356707834,-40.24846419240843,-73.70888258939132,-44.79143678295936,21.992212382857467
227,0.48653237024943036,0.00333750451176837,0.007885217666625977,0.00044112106454122457,0.5,20,5,362,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 362, 'subsample': 1}",-3984.665932471608,-3832.635525775755,-3867.9500476802377,-3895.0838353092004,64.96405654076125,2198,-17.925768840856808,-30.778139522688395,-54.55469645102352,-34.41953493818957,15.173758156693484
228,0.9316420555114746,0.5486336933830415,0.007573922475179036,0.00046157000854195985,0.5,20,5,400,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 400, 'subsample': 0.6}",-4322.7801428494,-3930.9256795634005,-3859.253639432038,-4037.65315394828,203.72738350389184,2337,-63.360917981554884,-88.49921647043806,-126.91034298711861,-92.92349247970385,26.131883696474006
229,0.5703282356262207,0.03599203621231183,0.0071078141530354815,0.0003233627709343288,0.5,20,5,400,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 400, 'subsample': 0.8}",-4010.825193969168,-3905.7846582130637,-3628.7611745366958,-3848.457008906309,161.15845880685842,2109,-15.072412799466111,-33.53655191274912,-66.61087144577951,-38.40661205266491,21.3204329886338
230,1.521136999130249,0.5544264043038039,0.008999268213907877,0.0003776197230996315,0.5,20,5,400,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 400, 'subsample': 1}",-3986.982363613219,-3833.8318262068365,-3869.256783510949,-3896.6903244436685,65.46358353082698,2211,-10.944227802291138,-25.44508548032773,-48.78777420767825,-28.392362496765703,15.589490744149611
231,0.05307292938232422,0.009130471843535912,0.005117336908976237,0.0011195537760801707,0.5,20,10,20,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 20, 'subsample': 0.6}",-3216.053884445618,-3085.414058837199,-2794.5928718624577,-3032.0202717150914,176.15432374168665,411,-2317.95915998229,-2147.112966322353,-2127.136938061628,-2197.4030214554236,85.6352627081862
232,0.05750234921773275,0.010728206743810023,0.004618724187215169,0.0006753331937777255,0.5,20,10,20,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 20, 'subsample': 0.8}",-3363.1261220964757,-3080.3776822426375,-2884.6452585517404,-3109.383020963618,196.41277360084976,546,-2119.7158154373114,-1906.529253794739,-1936.9021435899388,-1987.7157376073299,94.15817726559483
233,0.05142807960510254,0.03708484065677984,0.00592494010925293,0.003111696706432252,0.5,20,10,20,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 20, 'subsample': 1}",-3294.5977422443934,-3046.1858322172498,-3178.6570604557937,-3173.146878305812,101.48855712617035,645,-2006.0131012696727,-1972.4271512582457,-1987.0727704929889,-1988.504341006969,13.748722489620432
234,0.30301793416341144,0.1701370434562488,0.021056334177652996,0.0215928134902092,0.5,20,10,58,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 58, 'subsample': 0.6}",-3416.254560482306,-3235.193538290294,-3137.1381175882007,-3262.8620721202665,115.61619839419801,853,-1748.8985379711437,-1737.2278452987857,-1788.4074487709493,-1758.1779440136263,21.9000530481537
235,0.31248243649800617,0.3009298968822737,0.0063669681549072266,0.0023750045505791747,0.5,20,10,58,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 58, 'subsample': 0.8}",-3424.51402444806,-3253.209814051909,-3078.466323187332,-3252.0633872291,141.27570823937037,825,-1400.1448618418688,-1435.2252794579535,-1464.336195875098,-1433.2354457249737,26.243747445249767
236,0.2481374740600586,0.13424394977588214,0.008430401484171549,0.006391456213634389,0.5,20,10,58,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 58, 'subsample': 1}",-3310.8954346699,-3243.6818906678636,-3332.1140522553483,-3295.563792531037,37.69488240035035,947,-1397.3717259642806,-1439.4014202479518,-1413.463910011816,-1416.7456854080162,17.31475936319541
237,0.12584829330444336,0.015475013118176981,0.004902998606363933,0.0007268909334200541,0.5,20,10,96,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 96, 'subsample': 0.6}",-3656.8365937292783,-3407.505778993315,-3286.888854084629,-3450.4104089357406,154.04747746483582,1299,-1478.9622630195581,-1491.0058458172234,-1550.9361221836705,-1506.9680770068173,31.476485605992757
238,0.20803078015645346,0.1098092165485173,0.022276004155476887,0.02485368623192498,0.5,20,10,96,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 96, 'subsample': 0.8}",-3561.720308238306,-3403.3654978935133,-3210.33295023956,-3391.806252123793,143.6859560810969,1174,-1065.4328479127269,-1156.5120296081072,-1189.87733134341,-1137.2740696214148,52.59392672428751
239,0.1485004425048828,0.008064184568837228,0.005192359288533528,0.000880335248237512,0.5,20,10,96,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 96, 'subsample': 1}",-3454.318447899073,-3411.8245003277348,-3477.6003477814256,-3447.9144320027444,27.232016595215317,1296,-1057.1472289348267,-1132.5438853957755,-1125.4436736476903,-1105.0449293260974,33.992602418721155
240,0.16289607683817545,0.017593986050532796,0.004511674245198567,0.00022440658951398818,0.5,20,10,134,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 134, 'subsample': 0.6}",-3780.0287509935556,-3554.7022102487485,-3422.7414257429546,-3585.824128995086,147.51268547941322,1616,-1231.832698855143,-1272.896610128212,-1314.0435954734698,-1272.924301485608,33.5624637137558
241,0.4617663224538167,0.21276374337849904,0.004643678665161133,0.00014599486627622232,0.5,20,10,134,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 134, 'subsample': 0.8}",-3675.372719075205,-3549.288058575914,-3344.0777600906786,-3522.9128459139324,136.5304028275103,1511,-817.7854346861284,-867.6091039767924,-925.5581641943676,-870.3175676190962,44.03969525999837
242,0.8341530164082845,0.508522005409102,0.014037132263183594,0.011690755665704594,0.5,20,10,134,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 134, 'subsample': 1}",-3555.0821029032268,-3525.4642425891625,-3498.1585177124252,-3526.2349544016047,23.245345559444633,1514,-861.3362172029473,-900.777189037712,-927.3120508710368,-896.4751523705654,27.105759494542355
243,0.24239555994669595,0.026147718656558745,0.012211243311564127,0.010033223610424689,0.5,20,10,172,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 172, 'subsample': 0.6}",-3859.4945629040653,-3674.201979230378,-3517.301356762436,-3683.66596629896,139.85998443871782,1785,-1094.7792880699303,-1087.58305527933,-1169.8872483055923,-1117.4165305516174,37.21853129653818
244,0.25677959124247235,0.02182965930332086,0.007341782251993815,0.00177427112945385,0.5,20,10,172,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 172, 'subsample': 0.8}",-3750.435788669555,-3655.421508025197,-3418.0447456931097,-3607.96734746262,139.7852504826991,1658,-663.3724991581179,-694.4980624622525,-764.2725854604389,-707.3810490269365,42.18756026028943
245,0.28332678476969403,0.020890746418725566,0.005817333857218425,0.0015468499581461005,0.5,20,10,172,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 172, 'subsample': 1}",-3665.432541362147,-3611.7878851434066,-3594.8903584666878,-3624.0369283240802,30.073013218339216,1680,-675.5973122530661,-709.013362495324,-709.3672865836772,-697.9926537773557,15.836557013384356
246,0.24659299850463867,0.0049957810269964315,0.006034056345621745,0.0009139222475455324,0.5,20,10,210,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 210, 'subsample': 0.6}",-3898.4022131580746,-3728.3942995967136,-3495.332618304808,-3707.3763770198657,165.22225309337907,1826,-931.1811868070466,-923.5314169342627,-998.9984977920159,-951.2370338444417,33.91654290154199
247,0.3463159402211507,0.033307567211616915,0.005201260248819987,0.00023975453662827034,0.5,20,10,210,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 210, 'subsample': 0.8}",-3844.3490856855733,-3688.395045093689,-3497.892688844128,-3676.8789398744634,141.6744489728817,1773,-518.451752370803,-562.5364320460627,-625.6576421138577,-568.8819421769078,43.99602120658561
248,0.33693281809488934,0.0649429696021051,0.006118456522623698,0.00019352739565350885,0.5,20,10,210,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 210, 'subsample': 1}",-3730.157113171162,-3663.0323932123456,-3627.297521023955,-3673.4956758024873,42.639059840271,1764,-528.1112468012082,-548.4193720039781,-553.9727423093344,-543.501120371507,11.115938611424527
249,0.24612967173258463,0.005605528912841435,0.007207314173380534,0.0008601847683163825,0.5,20,10,248,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 248, 'subsample': 0.6}",-3975.954104230498,-3805.1775087650008,-3581.741306396192,-3787.624306463897,161.41461866335706,1952,-781.5360148136842,-778.51738824986,-846.8900164096694,-802.314473157738,31.54375076764093
250,0.27290836970011395,0.003427335201268176,0.005532026290893555,0.0005692601275897205,0.5,20,10,248,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 248, 'subsample': 0.8}",-3894.04857285568,-3743.046031041387,-3539.181081209878,-3725.4252283689816,145.40885729982372,1853,-420.0421464151097,-453.6810218112863,-512.2201004369674,-461.98108955445446,38.08641179668338
251,0.31792759895324707,0.007888199973330583,0.005999088287353516,0.0005503836998749627,0.5,20,10,248,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 248, 'subsample': 1}",-3777.826916711414,-3713.7455476124164,-3676.7551230110153,-3722.7758624449484,41.753537254824124,1850,-438.81304802190203,-460.5913638353002,-466.0677342485529,-455.1573820352517,11.771451311846011
252,0.2819545269012451,0.011960267395651432,0.005098581314086914,0.00011761311993046367,0.5,20,10,286,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 286, 'subsample': 0.6}",-4063.522753240469,-3861.863434925917,-3617.9300400653915,-3847.772076077259,182.18514631061979,2101,-693.9491254270738,-676.3201960159868,-741.5686417981932,-703.9459877470846,27.559545973912826
253,0.33876490592956543,0.009174210267906302,0.006131728490193685,0.0005258199230239416,0.5,20,10,286,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 286, 'subsample': 0.8}",-3939.2723678147227,-3777.7261031347134,-3561.618714555363,-3759.5390618349334,154.7118758821595,1899,-340.18618950258144,-369.10939269219926,-414.5578102358538,-374.6177974768782,30.610906390558824
254,0.40096863110860187,0.05671034876704646,0.0060316721598307295,0.0002245435859616279,0.5,20,10,286,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 286, 'subsample': 1}",-3824.907370938478,-3741.0556204508894,-3708.506437244261,-3758.15647621121,49.03484333969615,1894,-356.13677210443865,-373.7929340260401,-382.3652579569486,-370.76498802914244,10.919698110873608
255,0.32400965690612793,0.0031380483892729195,0.005602598190307617,1.4829303414731902e-05,0.5,20,10,324,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 324, 'subsample': 0.6}",-4096.483656308377,-3911.8697305973374,-3680.8335766314317,-3896.395654512382,170.04084304831989,2204,-592.0348674823086,-596.0646731157816,-662.3362066299946,-616.811915742695,32.23254699786641
256,0.46126707394917804,0.12430943838972555,0.007175366083780925,0.0008159260255988439,0.5,20,10,324,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 324, 'subsample': 0.8}",-3965.203784373318,-3802.9116247658894,-3582.6569145312073,-3783.590774556805,156.77052942884507,1942,-268.9508922212273,-312.7389337820332,-361.32843914417134,-314.33942171581066,37.72995242593348
257,0.4570133686065674,0.025927302811727764,0.007389227549235026,0.0005625837989757995,0.5,20,10,324,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 324, 'subsample': 1}",-3863.152935461338,-3758.2832765822286,-3732.121419102497,-3784.5192103820214,56.618946985290115,1944,-282.4338083774646,-298.1693250125993,-301.22501452516445,-293.94271597174276,8.233084683540593
258,0.44144463539123535,0.10387577851711716,0.006582101186116536,0.00022095261644004347,0.5,20,10,362,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 362, 'subsample': 0.6}",-4123.950913144683,-3948.335370869277,-3693.764319416559,-3922.016867810173,176.60619856676524,2240,-544.2112370141614,-526.3134716477456,-600.0017343071465,-556.8421476563511,31.38093838811977
259,0.4230109055836995,0.019467065470485673,0.006488958994547526,0.0004475943490070904,0.5,20,10,362,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 362, 'subsample': 0.8}",-3983.8196979206477,-3829.755152381969,-3591.18155286433,-3801.5854677223156,161.5267296531954,1979,-230.77439300352756,-268.89480648919096,-315.00545352206575,-271.5582176715948,34.43872053725114
260,0.46722984313964844,0.011875580144115066,0.006736914316813151,0.00030599166747423976,0.5,20,10,362,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 362, 'subsample': 1}",-3892.2372508860603,-3777.784098603972,-3746.0424792093254,-3805.354609566453,62.78708796375449,1984,-233.79520659392287,-248.11459739981424,-253.88699375065187,-245.26559924812966,8.446205090218593
261,0.4309550921122233,0.07544070401480203,0.006271918614705403,0.0003624919261706278,0.5,20,10,400,0.6,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.6}",-4131.030334818555,-3989.2620911775152,-3716.2066770661995,-3945.4997010207567,172.15502093933665,2258,-488.5616364135267,-460.94729894735565,-528.8962300197429,-492.80172179354173,27.90158957828236
262,0.5073699156443278,0.037235568089646835,0.00700680414835612,0.0005620405144725016,0.5,20,10,400,0.8,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-3996.138246670596,-3847.243137312525,-3607.296825632711,-3816.8927365386103,160.18795793076617,2005,-196.2207025580409,-226.13971877189056,-272.552320840374,-231.63758072343515,31.403809237401276
263,0.5572646458943685,0.010357955676445247,0.007578293482462565,0.0006109756744988896,0.5,20,10,400,1,"{'colsample_bytree': 0.5, 'max_depth': 20, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 1}",-3916.6286586191545,-3793.801859266007,-3753.4730280836757,-3821.3011819896124,69.38827713934668,2020,-192.14780222762914,-206.7397297417643,-212.69964425817247,-203.8623920758553,8.633417891922287
264,0.041554768880208336,0.005478499687293625,0.003862301508585612,0.0003630378513068768,0.5,30,0,20,0.6,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 20, 'subsample': 0.6}",-4236.018264971942,-3432.7835604835714,-3305.7481165601625,-3658.1833140052254,411.8692542723036,1733,-1234.8616768569007,-1007.2507175700013,-1009.4504218448287,-1083.8542720905768,106.78213613215597
265,0.04595065116882324,0.010106467504675483,0.003751675287882487,0.0004326068746420243,0.5,30,0,20,0.8,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 20, 'subsample': 0.8}",-4159.049575986329,-3517.053773380851,-3352.85088939553,-3676.31807958757,347.8629231836519,1772,-810.3991728342424,-657.6852441517161,-656.1264230731388,-708.0702800196991,72.36025248378873
266,0.04232152303059896,0.007820861436952957,0.0038934548695882163,0.0007390813501001524,0.5,30,0,20,1,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 20, 'subsample': 1}",-4039.6518638455855,-4005.7462221043484,-3888.0181206256816,-3977.805402191872,64.98058727423147,2286,-708.3535677424799,-737.2022481199897,-741.1809989869483,-728.9122716164726,14.62766427810047
267,0.17861104011535645,0.06439170726677584,0.005150397618611653,0.0011488437222672027,0.5,30,0,58,0.6,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 58, 'subsample': 0.6}",-4314.924418307498,-3667.999372729568,-3476.0335734023097,-3819.6524548131256,358.87180199017837,2013,-243.2255024762249,-280.73240596483885,-332.3984989204498,-285.4521357871712,36.55737692000797
268,0.12914133071899414,0.003651434332563116,0.00399931271870931,8.033310699534668e-05,0.5,30,0,58,0.8,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 58, 'subsample': 0.8}",-4123.307797602111,-3705.1191840783194,-3405.394698576557,-3744.607226752329,294.41386241568995,1880,-88.5743840831466,-108.23741409985992,-144.76211164069312,-113.85796994123321,23.280294499780492
269,0.17191052436828613,0.06412601312482583,0.005344788233439128,0.0004865465423964463,0.5,30,0,58,1,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 58, 'subsample': 1}",-4064.2419446089134,-4058.8404940336563,-3967.9738406174506,-4030.352093086674,44.16317246239462,2335,-95.68582627783078,-110.55770451512397,-132.71034230767435,-112.98462436687636,15.212300982782722
270,0.18041610717773438,0.01703630594043669,0.004875342051188151,0.0002588128088865997,0.5,30,0,96,0.6,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 96, 'subsample': 0.6}",-4355.036017079052,-3708.0910714312267,-3545.727118734658,-3869.6180690816454,349.5839922558649,2142,-71.25709270884799,-131.7964463272494,-169.56073917983835,-124.20475940531192,40.4897271754528
271,0.24261212348937988,0.07338445975688854,0.004976511001586914,0.0007869634513798643,0.5,30,0,96,0.8,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 96, 'subsample': 0.8}",-4130.143468881654,-3741.970876373461,-3428.959931169756,-3767.0247588082907,286.804650309041,1910,-16.665579362988954,-42.876855204798446,-76.49336376771188,-45.3452661118331,24.486877247469753
272,0.2074731190999349,0.009548903707793677,0.005223671595255534,0.0008571038896129337,0.5,30,0,96,1,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 96, 'subsample': 1}",-4072.776253824858,-4075.8509415481703,-3980.702306221507,-4043.109833864845,44.14663487412885,2340,-21.277499569747484,-35.68155467494941,-60.68387454313905,-39.214309595945316,16.28037397471264
273,0.27211793263753253,0.029687680666260388,0.004777749379475911,8.516969592480483e-05,0.5,30,0,134,0.6,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 134, 'subsample': 0.6}",-4361.256603352853,-3737.937987852271,-3570.2025142087405,-3889.7990351379544,340.3311879624844,2183,-24.84030499548976,-56.07928857570248,-98.9577400550718,-59.95911120875468,30.382432563361327
274,0.2972835699717204,0.030481467304282563,0.005221843719482422,0.000507988480160806,0.5,30,0,134,0.8,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 134, 'subsample': 0.8}",-4129.684012964523,-3753.603704078673,-3438.2639508849948,-3773.850555976064,282.6338937215787,1936,-3.6745451033743763,-26.36630353138623,-54.40631886887061,-28.14905583454374,20.74948789214139
275,0.30211599667867023,0.02832205065342056,0.0057103633880615234,0.0010504920824558324,0.5,30,0,134,1,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 134, 'subsample': 1}",-4075.227570278782,-4079.934603852371,-3986.090901602683,-4047.0843585779453,43.17167579644936,2348,-6.594590421183346,-21.981234438093544,-46.19923618605036,-24.925020348442416,16.301971213212756
276,0.36171332995096844,0.08093855475778867,0.007281064987182617,0.002715734814692094,0.5,30,0,172,0.6,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 172, 'subsample': 0.6}",-4363.959022844141,-3742.217090173129,-3570.3704376646733,-3892.182183560648,340.893783611878,2190,-11.282411636699248,-38.99779601917612,-78.62229789700486,-42.967501850960076,27.634326403718724
277,0.5144244829813639,0.16357434614391278,0.00805521011352539,0.0017620953249476519,0.5,30,0,172,0.8,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 172, 'subsample': 0.8}",-4129.730918766781,-3750.1653322391926,-3441.5225456795024,-3773.8062655618255,281.45675984436576,1935,-1.341986015644484,-19.739190662554456,-55.340540884106474,-25.473905854101805,22.414670801608157
278,0.39990512530008954,0.026153935849566226,0.006831963857014974,0.0019086096224533125,0.5,30,0,172,1,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 172, 'subsample': 1}",-4076.0498963695804,-4081.2928978013365,-3988.8688496159507,-4048.737214595623,42.387404654431236,2361,-1.8428589356881053,-17.16940125559429,-41.381100298363556,-20.131120163215318,16.27671069717128
279,0.42071763674418133,0.07091340601628446,0.0071553389231363935,0.0012626169592374742,0.5,30,0,210,0.6,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 210, 'subsample': 0.6}",-4365.191029966489,-3742.354181989852,-3581.790988026151,-3896.445399994164,337.8727413564364,2205,-4.146868886299844,-26.500967090889624,-68.23176411549218,-32.95986669756055,26.558193804435447
280,0.3962968985239665,0.008677559765834633,0.006060997645060222,0.00045212098009493834,0.5,30,0,210,0.8,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 210, 'subsample': 0.8}",-4129.680965769923,-3748.5623329710643,-3450.1151453968837,-3776.1194813792904,278.11505218298333,1939,-0.3383401749824379,-19.328485199641964,-51.08732755733383,-23.584717643986078,20.935640521189868
281,0.42823266983032227,0.006378841942068977,0.00572665532430013,9.670831521979986e-05,0.5,30,0,210,1,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 210, 'subsample': 1}",-4076.912460949938,-4081.486640130085,-3989.6683735215183,-4049.355824867181,42.24669347928202,2362,-0.38437550276649857,-15.86493715515062,-39.82542232237503,-18.69157832676405,16.225319078350626
282,0.4334418773651123,0.013711646709670622,0.006089687347412109,0.00029313096476696614,0.5,30,0,248,0.6,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 248, 'subsample': 0.6}",-4365.922577421778,-3740.4644977270286,-3581.2581695817826,-3895.8817482435297,338.6644844594765,2199,-1.5994244956261792,-31.9592596860163,-74.21288168891066,-35.92385529018438,29.77657978029804
283,0.4747593402862549,0.011381045696776806,0.006824652353922526,0.0008030769554743407,0.5,30,0,248,0.8,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 248, 'subsample': 0.8}",-4129.723363467593,-3742.889701823271,-3439.5933742498005,-3770.735479846888,282.43157403725604,1920,-0.09194134382793286,-24.141767365932413,-56.26124688307037,-26.831651864276907,23.009770825325752
284,0.5718762874603271,0.09413224012741321,0.007415453592936198,0.0013723831842512339,0.5,30,0,248,1,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 248, 'subsample': 1}",-4076.987185289665,-4081.5346959548783,-3989.7547703833675,-4049.425550542637,42.2344367147983,2363,-0.14372987776652027,-15.669059942549433,-39.56687110306075,-18.4598869744589,16.21496330880628
285,0.5437032381693522,0.04364771180659075,0.007152398427327474,0.0006466357370674543,0.5,30,0,286,0.6,"{'colsample_bytree': 0.5, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 286, 'subsample': 0.6}",-4366.118904061893,-3737.491486481385,-3599.0937599444383,-3900.9013834959055,333.7753623410238,2217,-0.6674858276476674,-27.155732541105607,-65.53515272542903,-31.119457031394102,26.63001922726261
