,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
591,0.41013916333516437,0.025953515096347118,0.03640294075012207,0.005300280348683484,True,,sqrt,4,10,324,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 324}",-3047.3492274990617,-2904.0193798747187,-2955.6628120637424,-2969.0104731458414,59.27046114930144,1106,-2378.0394462699414,-2497.8833292954896,-2421.3001930872624,-2432.4076562175646,49.55246968317915
592,0.45342477162679035,0.036635602300599784,0.03840827941894531,0.0015762082891489283,True,,sqrt,4,10,362,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 362}",-3131.682676884151,-2870.3159614374745,-2828.521478418427,-2943.5067055800173,134.15002008919706,1026,-2430.6962861382335,-2476.256513255777,-2359.216392954331,-2422.056397449447,48.17041413883433
593,0.5051464239756266,0.030093466771746596,0.04172515869140625,0.0011001037486331811,True,,sqrt,4,10,400,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",-3133.5660690913746,-2883.0016741997197,-2913.0140914318135,-2976.527278240969,111.71712095241963,1117,-2443.3840388756835,-2476.5583570109925,-2402.84508702579,-2440.9291609708216,30.14333936514754
594,0.027928829193115234,0.00048542401331665874,0.0041704972585042315,8.383034420792974e-05,False,10,sqrt,1,2,20,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",-2887.7663573638497,-2725.1096451223902,-2879.930188293854,-2830.935396926698,74.89845879648699,790,-710.1482062181019,-860.8685688829435,-829.8891003838119,-800.3019584949525,64.99080014032225
595,0.08643921216328938,0.010990180952368173,0.009537537892659506,0.0011921785058964089,False,10,sqrt,1,2,58,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 58}",-2812.9968776708406,-2583.0661366140184,-2775.7288467439944,-2723.930620342951,100.76152908213582,267,-719.5515487765713,-820.0602034267288,-829.841935299458,-789.8178958342527,49.84603104380789
596,0.2101757526397705,0.09321624856246999,0.0158385435740153,0.0023682303788863813,False,10,sqrt,1,2,96,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 96}",-2754.0192705748163,-2538.2820337490457,-2759.382780694908,-2683.894695006257,102.98698024186531,80,-703.5383292201398,-802.6120297730104,-749.3200965345824,-751.8234851759108,40.48538626325239
597,0.22114229202270508,0.05940519280705672,0.021364291508992512,0.0014507312479226295,False,10,sqrt,1,2,134,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 134}",-2764.4598983459437,-2592.575699302765,-2711.230941536285,-2689.4221797283312,71.84595112171519,108,-715.00135393987,-791.1997141161438,-779.976793284156,-762.0592871133899,33.58893958753751
598,0.374054749806722,0.045320439365608076,0.037945191065470375,0.0035086601419486905,False,10,sqrt,1,2,172,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 172}",-2772.952477993775,-2577.8480771823056,-2740.165789368321,-2696.988781514801,85.30190427490608,144,-714.4954107783599,-818.0030739564703,-764.9897449186121,-765.8294098844808,42.26099748065167
599,0.33206597963968915,0.03086327061428306,0.03500096003214518,0.006075311234167804,False,10,sqrt,1,2,210,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 210}",-2742.7744291053973,-2554.429377344975,-2718.5179780155536,-2671.9072614886422,83.65757109400653,39,-719.4451885880085,-799.6695623236183,-777.7268397875255,-765.6138635663841,33.85292385223815
600,0.40407435099283856,0.026648786248366196,0.03415362040201823,0.0025196641048044815,False,10,sqrt,1,2,248,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 248}",-2733.803251957792,-2584.3702667670946,-2727.5292655002713,-2681.900928075053,69.01213974315438,66,-700.105956575592,-801.955519750809,-774.5747412763092,-758.8787392009035,43.03569635088981
